Date,IV,RV,VRP (IV - RV)
2021-06-22,16.65999984741211,8.5885203662884,8.07147948112371
2021-06-23,16.31999969482422,8.552717495956225,7.767282198867994
2021-06-24,15.970000267028809,8.739081327690963,7.230918939337846
2021-06-25,15.619999885559082,8.783486382194283,6.836513503364799
2021-06-28,15.760000228881836,8.796546987451379,6.963453241430457
2021-06-29,16.020000457763672,8.783246370723901,7.23675408703977
2021-06-30,15.829999923706055,8.782650374201758,7.047349549504297
2021-07-01,15.479999542236328,8.717560014954442,6.762439527281886
2021-07-02,15.069999694824219,8.582154838180694,6.487844856643525
2021-07-06,16.440000534057617,8.63520596164835,7.804794572409268
2021-07-07,16.200000762939453,8.650773605638525,7.549227157300928
2021-07-08,19.0,9.307681444412786,9.692318555587214
2021-07-09,16.18000030517578,9.904683947174856,6.275316358000925
2021-07-12,16.170000076293945,9.927614270763874,6.242385805530072
2021-07-13,17.1200008392334,10.091016499792943,7.028984339440456
2021-07-14,16.329999923706055,10.014421017543071,6.315578906162983
2021-07-15,17.010000228881836,9.846842331514184,7.163157897367652
2021-07-16,18.450000762939453,10.353640734447335,8.096360028492118
2021-07-19,22.5,10.901700575704472,11.598299424295528
2021-07-20,19.729999542236328,11.08597302891008,8.644026513326247
2021-07-21,17.90999984741211,11.285445111967684,6.624554735444425
2021-07-22,17.690000534057617,11.252017305323465,6.4379832287341525
2021-07-23,17.200000762939453,11.570740101987194,5.629260660952259
2021-07-26,17.579999923706055,11.557709252274673,6.0222906714313815
2021-07-27,19.360000610351562,11.770275968744967,7.589724641606596
2021-07-28,18.309999465942383,11.776638194053856,6.533361271888527
2021-07-29,17.700000762939453,11.82303937624949,5.876961386689963
2021-07-30,18.239999771118164,11.969542114913397,6.270457656204767
2021-08-02,19.459999084472656,11.742075184993228,7.717923899479429
2021-08-03,18.040000915527344,12.017465909710854,6.02253500581649
2021-08-04,17.969999313354492,12.136295578756801,5.833703734597691
2021-08-05,17.280000686645508,11.78399695700537,5.4960037296401385
2021-08-06,16.149999618530273,11.18397278204925,4.966026836481024
2021-08-09,16.719999313354492,11.152642100462295,5.5673572128921975
2021-08-10,16.790000915527344,11.049089407646761,5.740911507880583
2021-08-11,16.170000076293945,11.049686998661254,5.120313077632691
2021-08-12,15.59000015258789,11.0031406530152,4.586859499572691
2021-08-13,15.449999809265137,10.510805587146107,4.9391942221190295
2021-08-16,16.1200008392334,8.200022441850951,7.919978397382447
2021-08-17,17.90999984741211,7.4485884101926345,10.461411437219475
2021-08-18,21.56999969482422,8.174788646887796,13.395211047936423
2021-08-19,21.670000076293945,8.160255720932778,13.509744355361168
2021-08-20,18.559999465942383,7.873981332606617,10.686018133335766
2021-08-23,17.149999618530273,8.367154278848602,8.782845339681671
2021-08-24,17.219999313354492,8.125846132422527,9.094153180931965
2021-08-25,16.790000915527344,8.125915597301134,8.66408531822621
2021-08-26,18.84000015258789,8.391194217552604,10.448805935035287
2021-08-27,16.389999389648438,8.557178503382715,7.832820886265722
2021-08-30,16.190000534057617,8.537290211506816,7.652710322550801
2021-08-31,16.479999542236328,8.227082458453305,8.252917083783023
2021-09-01,16.110000610351562,7.9506739629452055,8.159326647406356
2021-09-02,16.40999984741211,7.784447296654412,8.625552550757696
2021-09-03,16.40999984741211,7.800973017791538,8.609026829620571
2021-09-07,18.139999389648438,7.934222779846296,10.205776609802141
2021-09-08,17.959999084472656,7.976049411177925,9.983949673294731
2021-09-09,18.799999237060547,8.206577721296114,10.593421515764433
2021-09-10,20.950000762939453,8.596889978916318,12.353110784023135
2021-09-13,19.3700008392334,8.616943836403061,10.753057002830337
2021-09-14,19.459999084472656,8.792085896271109,10.667913188201547
2021-09-15,18.18000030517578,8.954294011620414,9.225706293555367
2021-09-16,18.690000534057617,7.971511469919153,10.718489064138463
2021-09-17,20.809999465942383,8.718614363382743,12.09138510255964
2021-09-20,25.709999084472656,10.198940093672826,15.51105899079983
2021-09-21,24.360000610351562,9.57204627312422,14.787954337227342
2021-09-22,20.8700008392334,10.286651627077516,10.583349212155882
2021-09-23,18.6299991607666,11.246310412062911,7.38368874870369
2021-09-24,17.75,11.08622445538747,6.66377554461253
2021-09-27,18.760000228881836,10.599420206146965,8.160580022734871
2021-09-28,23.25,12.532209054646284,10.717790945353716
2021-09-29,22.559999465942383,12.594427782087832,9.96557168385455
2021-09-30,23.139999389648438,13.063341878408222,10.076657511240215
2021-10-01,21.100000381469727,13.856227424080652,7.243772957389075
2021-10-04,22.959999084472656,14.378101407288638,8.581897677184019
2021-10-05,21.299999237060547,15.107752921326426,6.1922463157341205
2021-10-06,21.0,15.259955534907435,5.740044465092565
2021-10-07,19.540000915527344,15.613814568565374,3.9261863469619698
2021-10-08,18.770000457763672,15.417808310793236,3.3521921469704363
2021-10-11,20.0,15.521424952383617,4.478575047616383
